course_id,review_platform,title,school,area,subject,provider,price,level,course_length,effort_hours,published_time,time,session_open,review count,review rating,indegree,outdegree,degree,eigenvector,transitivity,constraint,closeness,betweenness,performace (t),performance (t+1),low rating ratio,mid rating ratio,high rate ratio,helpfulness score (ratio),avg. review length,url
classCentral-1206,classCentral,Scalable Machine Learning,"University of California, Berkeley",Data Science,Data Analysis & Statistics,edX,NA,Intermediate,4,7.5,2,4,FALSE,3,4.666666667,5,3,8,3.35E-06,1.14E-06,0.187546265,3.59E-06,463.5270627,14,NA,0,0,1,0,0,https://www.class-central.com/mooc/2965/edx-cs190-1x-scalable-machine-learning
classCentral-1207,classCentral,Electronic Interfaces: Bridging the Physical and Digital Worlds,"University of California, Berkeley",Physical Science and Engineering,Electronics,edX,NA,Intermediate,8,8,2,3,TRUE,7,4.428571429,0,2,2,5.69E-06,6.40E-06,0.500021708,0,0,31,5,0,0.142857143,0.857142857,1,133.1428571,https://www.class-central.com/mooc/2473/edx-electronic-interfaces-bridging-the-physical-and-digital-worlds
classCentral-1209,classCentral,Introduction to Oil Country Tubular Goods (OCTG),TenarisUniversity,Physical Science and Engineering,Engineering,edX,1,Introductory,3,2.5,3,3,TRUE,1,3,1,1,2,5.72E-06,6.40E-06,0.500021708,6.67E-07,11.95238095,3,0,0,1,0,0,0,https://www.class-central.com/mooc/3724/edx-introduction-to-oil-country-tubular-goods-octg
classCentral-1212,classCentral,Historical Relic Treasures and Cultural China,Tsinghua University,Arts and Humanities,History,edX,NA,NA,NA,NA,2,3,TRUE,1,5,0,2,2,5.69E-06,6.40E-06,0.500021708,0,0,5,10,0,0,1,0,0,https://www.class-central.com/mooc/3062/edx-00690242x-historical-relic-treasures-and-cultural-china
classCentral-1212,classCentral,Historical Relic Treasures and Cultural China,Tsinghua University,Arts and Humanities,History,edX,NA,NA,NA,NA,2,4,FALSE,2,5,0,2,2,3.34E-06,1.14E-06,0.500046265,4.10E-18,0,10,NA,0,0,1,0,0,https://www.class-central.com/mooc/3062/edx-00690242x-historical-relic-treasures-and-cultural-china
classCentral-1217,classCentral,Introduction to Running Pipe in Oil and Gas Wells,TenarisUniversity,Physical Science and Engineering,Engineering,edX,1,Introductory,2,1,3,3,TRUE,3,4.333333333,2,1,3,5.73E-06,6.40E-06,0.333355041,3.27E-05,582,13,5,0,0.333333333,0.666666667,0,0,https://www.class-central.com/mooc/3964/edx-introduction-to-running-pipe-in-oil-and-gas-wells
classCentral-1219,classCentral,Inclusive Leadership Training: Maximizing Work-Life for Your Success,Catalyst,Business,Business & Management,edX,33,Introductory,4,1.25,3,4,FALSE,1,4,0,1,1,3.31E-06,0,1.000046265,4.10E-18,0,4,NA,0,0,1,0,0,https://www.class-central.com/mooc/3874/edx-il3x-inclusive-leadership-training-maximizing-work-life-for-your-success
classCentral-1221,classCentral,"Fundamentals of Immunology, Part 1",Rice University,Life Sciences,Biology,edX,NA,Introductory,7,8.5,1,3,TRUE,2,5,0,0,0,9.58E-07,0,0,0,0,10,5,0,0,1,0.5,477.5,https://www.class-central.com/mooc/1597/edx-fundamentals-of-immunology-part-1
classCentral-1224,classCentral,"""Pride and Prejudice"" by Austen: BerkeleyX Book Club","University of California, Berkeley",Language Learning,Humanities,edX,NA,Introductory,4,3,3,3,TRUE,1,5,0,0,0,9.58E-07,0,0,0,0,5,5,0,0,1,0,0,https://www.class-central.com/mooc/3187/edx-pride-and-prejudice-by-austen-berkeleyx-book-club
classCentral-1224,classCentral,"""Pride and Prejudice"" by Austen: BerkeleyX Book Club","University of California, Berkeley",Language Learning,Humanities,edX,NA,Introductory,4,3,3,4,FALSE,1,5,2,0,2,3.33E-06,1.14E-06,0.500046265,1.09E-17,0,5,NA,0,0,1,0,0,https://www.class-central.com/mooc/3187/edx-pride-and-prejudice-by-austen-berkeleyx-book-club
classCentral-1225,classCentral,Data Science and Machine Learning Essentials,Microsoft,Computer Science,Computer Science,edX,52,Intermediate,6,3.5,3,3,TRUE,5,4,2,1,3,5.74E-06,0.333339729,0.400732819,0.002038285,71.29283641,20,3,0,0.4,0.6,0.8,415,https://www.class-central.com/mooc/3954/edx-dat203x-data-science-and-machine-learning-essentials
classCentral-1225,classCentral,Data Science and Machine Learning Essentials,Microsoft,Computer Science,Computer Science,edX,52,Intermediate,6,3.5,3,4,FALSE,1,3,2,2,4,3.34E-06,1.14E-06,0.500046265,3.67E-08,156.6381585,3,NA,0,1,0,0,0,https://www.class-central.com/mooc/3954/edx-dat203x-data-science-and-machine-learning-essentials
classCentral-1226,classCentral,Analyzing Global Trends for Business and Society,University of Pennsylvania,Business,Business & Management,edX,NA,Introductory,7,3.5,3,4,FALSE,2,5,0,2,2,3.35E-06,1.14E-06,0.500046265,4.10E-18,0,10,NA,0,0,1,0,0,https://www.class-central.com/mooc/4806/edx-analyzing-global-trends-for-business-and-society
classCentral-1227,classCentral,Engaging India,Australian National University,Social Sciences,Social Sciences,edX,NA,NA,NA,NA,1,2,TRUE,1,5,1,1,2,2.54E-05,3.11E-05,0.500167354,0.001512959,792,5,4,0,0,1,0,144,https://www.class-central.com/mooc/1599/edx-anu-india1x-engaging-india
classCentral-1227,classCentral,Engaging India,Australian National University,Social Sciences,Social Sciences,edX,NA,NA,NA,NA,1,4,FALSE,1,5,1,1,2,3.35E-06,1.14E-06,0.500046265,4.10E-18,1,5,NA,0,0,1,0,0,https://www.class-central.com/mooc/1599/edx-anu-india1x-engaging-india
classCentral-1234,classCentral,"""Jane Eyre"" by Bronte: BerkeleyX Book Club","University of California, Berkeley",Language Learning,Humanities,edX,NA,Introductory,4,3,3,4,FALSE,4,3.75,1,2,3,3.33E-06,1.14E-06,0.333379598,4.10E-18,10,15,NA,0,0.5,0.5,0,0,https://www.class-central.com/mooc/3218/edx-jane-eyre-by-bronte-berkeleyx-book-club
classCentral-1236,classCentral,Principles of Economics with Calculus,California Institute of Technology,Business,Business & Management,edX,30,Intermediate,10,9,2,2,TRUE,1,4,0,2,2,2.54E-05,3.11E-05,0.500167354,0,0,4,5,0,0,1,1,281,https://www.class-central.com/mooc/2914/edx-ec1101x-principles-of-economics-with-calculus
classCentral-1237,classCentral,Advanced Introductory Classical Mechanics,Massachusetts Institute of Technology,Physical Science and Engineering,Physics,edX,1,Introductory,13,7,2,3,TRUE,3,4.333333333,1,2,3,5.75E-06,0.333339729,0.340937639,0,1676.359558,13,5,0,0,1,0,285.3333333,https://www.class-central.com/mooc/2514/edx-advanced-introductory-classical-mechanics
classCentral-1237,classCentral,Advanced Introductory Classical Mechanics,Massachusetts Institute of Technology,Physical Science and Engineering,Physics,edX,1,Introductory,13,7,2,4,FALSE,1,5,0,0,0,8.29E-07,0,0,4.10E-18,0,5,NA,0,0,1,0,0,https://www.class-central.com/mooc/2514/edx-advanced-introductory-classical-mechanics
classCentral-1239,classCentral,Natural Disasters,McGill University,Physical Science and Engineering,Energy & Earth Sciences,edX,NA,Introductory,12,5,1,3,TRUE,1,3,1,0,1,5.66E-06,0,1.000021708,0,0,3,8,0,1,0,0,0,https://www.class-central.com/mooc/1873/edx-natural-disasters
classCentral-1240,classCentral,Jazz Appreciation,The University of Texas at Austin,Arts and Humanities,Music and Art,edX,NA,Introductory,10,3,1,3,TRUE,6,5,0,3,3,5.69E-06,6.40E-06,0.333355041,0,0,30,10,0,0,1,0.333333333,116.1666667,https://www.class-central.com/mooc/1336/edx-jazz-appreciation
classCentral-1240,classCentral,Jazz Appreciation,The University of Texas at Austin,Arts and Humanities,Music and Art,edX,NA,Introductory,10,3,1,4,FALSE,2,5,0,0,0,8.29E-07,0,0,4.10E-18,0,10,NA,0,0,1,0,61.5,https://www.class-central.com/mooc/1336/edx-jazz-appreciation
classCentral-1244,classCentral,"""A Room with a View"" by Forster: BerkeleyX Book Club","University of California, Berkeley",Language Learning,Humanities,edX,NA,Introductory,4,3,3,4,FALSE,3,5,3,2,5,3.32E-06,1.14E-06,0.200046265,1.09E-17,48,15,NA,0,0,1,0,0,https://www.class-central.com/mooc/3220/edx-a-room-with-a-view-by-forster-berkeleyx-book-club
classCentral-1250,classCentral,"""A Christmas Carol"" by Dickens: BerkeleyX Book Club","University of California, Berkeley",Language Learning,Humanities,edX,NA,Introductory,4,3,2,3,TRUE,6,4.333333333,1,5,6,5.71E-06,0.200006395,0.434821091,5.12E-08,2849.094055,26,10,0,0.166666667,0.833333333,0,0,https://www.class-central.com/mooc/2849/edx-a-christmas-carol-by-dickens-berkeleyx-book-club
classCentral-1250,classCentral,"""A Christmas Carol"" by Dickens: BerkeleyX Book Club","University of California, Berkeley",Language Learning,Humanities,edX,NA,Introductory,4,3,2,4,FALSE,2,5,1,3,4,3.32E-06,1.14E-06,0.250046265,5.47E-18,1123,10,NA,0,0,1,0,0,https://www.class-central.com/mooc/2849/edx-a-christmas-carol-by-dickens-berkeleyx-book-club
classCentral-1251,classCentral,"""The Picture of Dorian Gray"" by Wilde: BerkeleyX Book Club","University of California, Berkeley",Language Learning,Humanities,edX,NA,Introductory,4,3,3,4,FALSE,2,5,1,0,1,3.31E-06,0,1.000046265,5.47E-18,0,10,NA,0,0,1,0,0,https://www.class-central.com/mooc/2911/edx-the-picture-of-dorian-gray-by-wilde-berkeleyx-book-club
classCentral-1254,classCentral,Academic and Business Writing,"University of California, Berkeley",Business,Communication,edX,30,Introductory,6,4,1,2,TRUE,4,3.25,1,1,2,2.55E-05,3.11E-05,0.500167354,0.006183167,309.1454545,13,9,0,0.75,0.25,0,0,https://www.class-central.com/mooc/1782/edx-colwri2-3x-academic-and-business-writing
classCentral-1254,classCentral,Academic and Business Writing,"University of California, Berkeley",Business,Communication,edX,30,Introductory,6,4,1,3,TRUE,2,4.5,1,1,2,5.72E-06,6.40E-06,0.500021708,0,16.1,9,0,0,0,1,0,0,https://www.class-central.com/mooc/1782/edx-colwri2-3x-academic-and-business-writing
classCentral-1255,classCentral,"""Adventures of Huckleberry Finn"" by Twain: BerkeleyX Book Club","University of California, Berkeley",Language Learning,Humanities,edX,NA,Introductory,4,3,2,3,TRUE,4,4.25,4,1,5,5.69E-06,0.300006395,0.718355041,8.31E-07,0.666666667,17,5,0,0.25,0.75,0,0,https://www.class-central.com/mooc/2850/edx-adventures-of-huckleberry-finn-by-twain-berkeleyx-book-club
classCentral-1255,classCentral,"""Adventures of Huckleberry Finn"" by Twain: BerkeleyX Book Club","University of California, Berkeley",Language Learning,Humanities,edX,NA,Introductory,4,3,2,4,FALSE,1,5,1,1,2,3.33E-06,1.14E-06,0.500046265,4.10E-18,1646,5,NA,0,0,1,0,0,https://www.class-central.com/mooc/2850/edx-adventures-of-huckleberry-finn-by-twain-berkeleyx-book-club
classCentral-1256,classCentral,Introduction to TypeScript,Microsoft,Computer Science,Computer Science,edX,NA,Introductory,6,4,2,4,FALSE,1,4,2,0,2,3.34E-06,1.14E-06,0.500046265,1.19E-06,0,4,NA,0,0,1,0,0,https://www.class-central.com/mooc/3343/edx-dev201x-introduction-to-typescript
classCentral-1260,classCentral,"""Frankenstein; Or, The Modern Prometheus"" by Shelley: BerkeleyX Book Club","University of California, Berkeley",Language Learning,Humanities,edX,1,Introductory,4,3,2,3,TRUE,4,3.5,2,4,6,5.69E-06,0.200006395,0.655500103,8.25E-07,2993.009165,14,0,0.25,0.25,0.5,0,0,https://www.class-central.com/mooc/2909/edx-frankenstein-or-the-modern-prometheus-by-shelley-berkeleyx-book-club
classCentral-1263,classCentral,Introduction to Apache Spark,"University of California, Berkeley",Data Science,Data Analysis & Statistics,edX,30,Introductory,2,7.5,3,4,FALSE,9,3.555555556,4,8,12,3.35E-06,1.14E-06,0.125046265,6.74E-05,4348.427217,32,NA,0.111111111,0.333333333,0.555555556,0.111111111,81.55555556,https://www.class-central.com/mooc/5855/edx-introduction-to-apache-spark
classCentral-1266,classCentral,Elements of Structures,Massachusetts Institute of Technology,Physical Science and Engineering,Engineering,edX,NA,Intermediate,10,11,NA,4,TRUE,1,5,1,1,2,3.35E-06,1.14E-06,0.500046265,1.91E-06,155.7561488,5,NA,0,0,1,0,0,https://www.class-central.com/mooc/742/edx-elements-of-structures
classCentral-1268,classCentral,"""Dubliners"" by Joyce: BerkeleyX Book Club","University of California, Berkeley",Language Learning,Humanities,edX,NA,Introductory,4,3,3,3,TRUE,9,4.222222222,5,7,12,5.72E-06,0.045460941,0.283185288,1.25E-05,5681.292431,38,5,0,0.222222222,0.777777778,0.222222222,222.1111111,https://www.class-central.com/mooc/2912/edx-dubliners-by-joyce-berkeleyx-book-club
classCentral-1268,classCentral,"""Dubliners"" by Joyce: BerkeleyX Book Club","University of California, Berkeley",Language Learning,Humanities,edX,NA,Introductory,4,3,3,4,TRUE,1,5,0,0,0,8.29E-07,0,0,4.10E-18,0,5,NA,0,0,1,0,0,https://www.class-central.com/mooc/2912/edx-dubliners-by-joyce-berkeleyx-book-club
classCentral-1270,classCentral,Distributed Machine Learning with Apache Spark,"University of California, Berkeley",Data Science,Data Analysis & Statistics,edX,NA,Intermediate,4,7.5,4,4,TRUE,5,4,3,4,7,3.35E-06,1.14E-06,0.265352387,3.00E-06,1177.908796,20,NA,0,0.2,0.8,0.2,170,https://www.class-central.com/mooc/5851/edx-distributed-machine-learning-with-apache-spark
classCentral-1271,classCentral,"""A Study in Scarlet"" by Doyle: BerkeleyX Book Club","University of California, Berkeley",Language Learning,Humanities,edX,NA,Introductory,4,3,3,3,TRUE,1,5,0,1,1,5.71E-06,0,1.000021708,0,0,5,10,0,0,1,1,0,https://www.class-central.com/mooc/3186/edx-a-study-in-scarlet-by-doyle-berkeleyx-book-club
classCentral-1271,classCentral,"""A Study in Scarlet"" by Doyle: BerkeleyX Book Club","University of California, Berkeley",Language Learning,Humanities,edX,NA,Introductory,4,3,3,4,TRUE,2,5,1,1,2,3.31E-06,1.14E-06,0.500046265,4.10E-18,6,10,NA,0,0,1,0.5,0,https://www.class-central.com/mooc/3186/edx-a-study-in-scarlet-by-doyle-berkeleyx-book-club
classCentral-1273,classCentral,Big Data Analysis with Apache Spark,"University of California, Berkeley",Data Science,Data Analysis & Statistics,edX,52,Intermediate,4,7.5,2,3,FALSE,31,4.387096774,8,19,27,5.76E-06,0.037043432,0.097314789,0.000525652,15194.90817,136,50,0,0.064516129,0.935483871,0.290322581,137.2903226,https://www.class-central.com/mooc/3026/edx-big-data-analysis-with-apache-spark
classCentral-1273,classCentral,Big Data Analysis with Apache Spark,"University of California, Berkeley",Data Science,Data Analysis & Statistics,edX,52,Intermediate,4,7.5,2,4,TRUE,12,4.166666667,7,7,14,3.35E-06,0.010990148,0.15081724,3.86E-05,7382.214749,50,NA,0,0.25,0.75,0.083333333,11.25,https://www.class-central.com/mooc/3026/edx-big-data-analysis-with-apache-spark
classCentral-1278,classCentral,"""Dracula"" by Stoker: BerkeleyX Book Club","University of California, Berkeley",Language Learning,Humanities,edX,NA,Introductory,4,3,3,3,TRUE,6,4.666666667,3,3,6,5.71E-06,6.40E-06,0.500021708,2.32E-06,1297.109914,28,5,0,0.166666667,0.833333333,0,58.33333333,https://www.class-central.com/mooc/3184/edx-dracula-by-stoker-berkeleyx-book-club
classCentral-1278,classCentral,"""Dracula"" by Stoker: BerkeleyX Book Club","University of California, Berkeley",Language Learning,Humanities,edX,NA,Introductory,4,3,3,4,TRUE,1,5,1,1,2,3.30E-06,1.14E-06,0.500046265,2.73E-18,4,5,NA,0,0,1,0,0,https://www.class-central.com/mooc/3184/edx-dracula-by-stoker-berkeleyx-book-club
classCentral-1279,classCentral,The Beauty and Joy of Computing - AP¢ç CS Principles Part 1,"University of California, Berkeley",Computer Science,Computer Science,edX,NA,Introductory,14,5,3,3,TRUE,1,4,0,0,0,9.58E-07,0,0,0,0,4,5,0,0,1,0,0,https://www.class-central.com/mooc/2525/edx-the-beauty-and-joy-of-computing-ap-cs-principles-part-1
classCentral-1279,classCentral,The Beauty and Joy of Computing - AP¢ç CS Principles Part 1,"University of California, Berkeley",Computer Science,Computer Science,edX,NA,Introductory,14,5,3,4,TRUE,1,5,0,0,0,8.29E-07,0,0,4.10E-18,0,5,NA,0,0,1,0,0,https://www.class-central.com/mooc/2525/edx-the-beauty-and-joy-of-computing-ap-cs-principles-part-1
classCentral-1280,classCentral,Foundations of Data Analysis - Part 1: Statistics Using R,The University of Texas at Austin,Math and Logic,Math,edX,30,Introductory,6,4.5,3,4,TRUE,3,4.333333333,1,2,3,3.35E-06,1.14E-06,0.333379598,1.49E-05,1962.90243,13,NA,0,0,1,0,0,https://www.class-central.com/mooc/4805/edx-foundations-of-data-analysis-part-1-statistics-using-r
classCentral-1281,classCentral,Global History Lab,Princeton University,Arts and Humanities,History,edX,NA,Intermediate,12,4,2,3,FALSE,1,5,0,0,0,9.58E-07,0,0,0,0,5,3,0,0,1,0,0,https://www.class-central.com/mooc/2371/edx-global-history-lab
classCentral-1281,classCentral,Global History Lab,Princeton University,Arts and Humanities,History,edX,NA,Intermediate,12,4,2,4,TRUE,1,3,1,0,1,8.29E-07,0,1.000046265,6.83E-18,0,3,NA,0,1,0,0,0,https://www.class-central.com/mooc/2371/edx-global-history-lab
classCentral-1283,classCentral,Learning From Data (Introductory Machine Learning),California Institute of Technology,Data Science,Machine Learning,edX,30,Introductory,54,15,1,2,TRUE,4,4,0,1,1,2.52E-05,0,1.000167354,0,0,16,31,0.25,0,0.75,1.25,200.5,https://www.class-central.com/mooc/1240/edx-learning-from-data-introductory-machine-learning
classCentral-1283,classCentral,Learning From Data (Introductory Machine Learning),California Institute of Technology,Data Science,Machine Learning,edX,30,Introductory,54,15,1,3,TRUE,7,4.428571429,2,5,7,5.74E-06,0.142863538,0.322781888,3.49E-05,1283.688775,31,24,0,0.142857143,0.857142857,0.428571429,494.1428571,https://www.class-central.com/mooc/1240/edx-learning-from-data-introductory-machine-learning
classCentral-1283,classCentral,Learning From Data (Introductory Machine Learning),California Institute of Technology,Data Science,Machine Learning,edX,30,Introductory,54,15,1,4,FALSE,5,4.8,2,5,7,3.36E-06,1.14E-06,0.306168714,7.19E-05,5806.626545,24,NA,0,0,1,0,521.8,https://www.class-central.com/mooc/1240/edx-learning-from-data-introductory-machine-learning
classCentral-1284,classCentral,Introduction to Windows PowerShell,Microsoft,Computer Science,Computer Science,edX,NA,Introductory,19,NA,4,4,TRUE,1,5,2,0,2,3.30E-06,1.14E-06,0.500046265,5.47E-18,0,5,NA,0,0,1,0,0,https://www.class-central.com/mooc/7059/edx-introduction-to-windows-powershell
classCentral-1285,classCentral,Advanced Apache Spark for Data Science and Data Engineering,"University of California, Berkeley",Data Science,Data Analysis & Statistics,edX,NA,NA,6,7.5,4,4,TRUE,1,5,0,1,1,3.30E-06,0,1.000046265,4.10E-18,0,5,NA,0,0,1,0,0,https://www.class-central.com/mooc/5854/edx-cs115x-advanced-apache-spark-for-data-science-and-data-engineering
classCentral-1288,classCentral,Introduction to Microsoft Azure,Microsoft,Computer Science,Computer Science,edX,NA,Intermediate,6,3,4,4,TRUE,1,3,1,0,1,8.29E-07,0,1.000046265,2.73E-18,0,3,NA,0,1,0,0,0,https://www.class-central.com/mooc/7217/edx-introduction-to-microsoft-azure
classCentral-1289,classCentral,Food for Thought,McGill University,Physical Science and Engineering,Chemistry,edX,NA,Introductory,10,5,1,3,TRUE,1,5,0,0,0,9.58E-07,0,0,0,0,5,0,0,0,1,0,0,https://www.class-central.com/mooc/1485/edx-food-for-thought
classCentral-1290,classCentral,"""The Jungle"" by Sinclair: BerkeleyX Book Club","University of California, Berkeley",Language Learning,Humanities,edX,NA,Introductory,4,3,3,4,TRUE,1,4,1,0,1,3.30E-06,0,1.000046265,4.10E-18,0,4,NA,0,0,1,0,0,https://www.class-central.com/mooc/3185/edx-the-jungle-by-sinclair-berkeleyx-book-club
classCentral-1294,classCentral,How to Write an Essay,"University of California, Berkeley",Language Learning,Humanities,edX,30,Introductory,5,5.5,1,3,TRUE,20,4.1,0,7,7,5.74E-06,6.40E-06,0.142878851,0,0,82,11,0.15,0.05,0.8,0.5,0,https://www.class-central.com/mooc/1333/edx-how-to-write-an-essay
